"Time (s)","Pressure (hPa)"
1.131951324E3,1.009721558E3
1.131976407E3,1.009742920E3
1.132001488E3,1.009770386E3
1.132026579E3,1.009779541E3
1.132051625E3,1.009782837E3
1.132076706E3,1.009782837E3
1.132101787E3,1.009770630E3
1.132126865E3,1.009730957E3
1.132151928E3,1.009712646E3
1.132177008E3,1.009700439E3
1.132202101E3,1.009694336E3
1.132227182E3,1.009727905E3
1.132252261E3,1.009791992E3
1.132277338E3,1.009804199E3
1.132302423E3,1.009776733E3
1.132327498E3,1.009752319E3
1.132352579E3,1.009737061E3
1.132377659E3,1.009740112E3
1.132402737E3,1.009755371E3
1.132427802E3,1.009788940E3
1.132452921E3,1.009801147E3
1.132477976E3,1.009804199E3
1.132503037E3,1.009791992E3
1.132528133E3,1.009785645E3
1.132553184E3,1.009761230E3
1.132578295E3,1.009715454E3
1.132603395E3,1.009687988E3
1.132628476E3,1.009730713E3
1.132653552E3,1.009782593E3
1.132678617E3,1.009800903E3
1.132703690E3,1.009785645E3
1.132728768E3,1.009788696E3
1.132753851E3,1.009779541E3
1.132778931E3,1.009739868E3
1.132804000E3,1.009712402E3
1.132829091E3,1.009724609E3
1.132854188E3,1.009764282E3
1.132879276E3,1.009822266E3
1.132904352E3,1.009877197E3
1.132929442E3,1.009883301E3
1.132954511E3,1.009834473E3
1.132979569E3,1.009779541E3
1.133004667E3,1.009761230E3
1.133029744E3,1.009752075E3
1.133054802E3,1.009764282E3
1.133079881E3,1.009800903E3
1.133104962E3,1.009852783E3
1.133130038E3,1.009889404E3
1.133155137E3,1.009883301E3
1.133180199E3,1.009837524E3
1.133205301E3,1.009800903E3
1.133230361E3,1.009800903E3
1.133255459E3,1.009791748E3
1.133280541E3,1.009758179E3
1.133305615E3,1.009733765E3
1.133330695E3,1.009758179E3
1.133355775E3,1.009825317E3
1.133380898E3,1.009889404E3
1.133405934E3,1.009889404E3
1.133430994E3,1.009846680E3
1.133456074E3,1.009828369E3
1.133481147E3,1.009834290E3
1.133506254E3,1.009812927E3
1.133531331E3,1.009770203E3
1.133556409E3,1.009791565E3
1.133581440E3,1.009837341E3
1.133606570E3,1.009846497E3
1.133631683E3,1.009834290E3
1.133656728E3,1.009849548E3
1.133681804E3,1.009855652E3
1.133706934E3,1.009815979E3
1.133731969E3,1.009770203E3
1.133757027E3,1.009773254E3
1.133782128E3,1.009794617E3
1.133807205E3,1.009803772E3
1.133832286E3,1.009837341E3
1.133857366E3,1.009864807E3
1.133882433E3,1.009855652E3
1.133907533E3,1.009812927E3
1.133932607E3,1.009794617E3
1.133957689E3,1.009785645E3
1.133982769E3,1.009767334E3
1.134007846E3,1.009758179E3
1.134032928E3,1.009791748E3
1.134057983E3,1.009852783E3
1.134083083E3,1.009892456E3
1.134108161E3,1.009871094E3
1.134133237E3,1.009825317E3
1.134158317E3,1.009819214E3
1.134183376E3,1.009840576E3
1.134208469E3,1.009861938E3
1.134233553E3,1.009871094E3
1.134258629E3,1.009864990E3
1.134283711E3,1.009843628E3
1.134308825E3,1.009816162E3
1.134333846E3,1.009785645E3
1.134358946E3,1.009767334E3
1.134384024E3,1.009779541E3
1.134409105E3,1.009813110E3
1.134434164E3,1.009810059E3
1.134459266E3,1.009788696E3
1.134484323E3,1.009800903E3
1.134509418E3,1.009807007E3
1.134534499E3,1.009785645E3
1.134559578E3,1.009779541E3
1.134584657E3,1.009797852E3
1.134609717E3,1.009828369E3
1.134634818E3,1.009828369E3
1.134659914E3,1.009822266E3
1.134684979E3,1.009831421E3
1.134710036E3,1.009828369E3
1.134735136E3,1.009807007E3
1.134760227E3,1.009800903E3
1.134785272E3,1.009828369E3
1.134810370E3,1.009843628E3
1.134835426E3,1.009816162E3
1.134860526E3,1.009807007E3
1.134885582E3,1.009840576E3
1.134910681E3,1.009862427E3
1.134935736E3,1.009844116E3
1.134960829E3,1.009813599E3
1.134985888E3,1.009792236E3
1.135010988E3,1.009798340E3
1.135036044E3,1.009792236E3
1.135061144E3,1.009798340E3
1.135086221E3,1.009844116E3
1.135111299E3,1.009874634E3
1.135136377E3,1.009819702E3
1.135161453E3,1.009746460E3
1.135186532E3,1.009764771E3
1.135211609E3,1.009804443E3
1.135236689E3,1.009804443E3
1.135261735E3,1.009816650E3
1.135286844E3,1.009886841E3
1.135311924E3,1.009908203E3
1.135337001E3,1.009886841E3
1.135362044E3,1.009883789E3
1.135387134E3,1.009899048E3
1.135412213E3,1.009853271E3
1.135437274E3,1.009810547E3
1.135462365E3,1.009822754E3
1.135487444E3,1.009822754E3
1.135512523E3,1.009792236E3
1.135537599E3,1.009798340E3
1.135562663E3,1.009831909E3
1.135587759E3,1.009810547E3
1.135612838E3,1.009755615E3
1.135637938E3,1.009734253E3
1.135662992E3,1.009764771E3
1.135688055E3,1.009789185E3
1.135713152E3,1.009810547E3
1.135738230E3,1.009819702E3
1.135763332E3,1.009798340E3
1.135788386E3,1.009767822E3
1.135813465E3,1.009770874E3
1.135838541E3,1.009819702E3
1.135863620E3,1.009846680E3
1.135888698E3,1.009834473E3
1.135913778E3,1.009810059E3
1.135938857E3,1.009800903E3
1.135963936E3,1.009785645E3
1.135989013E3,1.009767334E3
1.136014095E3,1.009803955E3
1.136039172E3,1.009846680E3
1.136064252E3,1.009828369E3
1.136089316E3,1.009785645E3
1.136114410E3,1.009785645E3
1.136139457E3,1.009770386E3
1.136164597E3,1.009733765E3
1.136189674E3,1.009733765E3
1.136214801E3,1.009776489E3
1.136239832E3,1.009776489E3
1.136264893E3,1.009752075E3
1.136289978E3,1.009752075E3
1.136315068E3,1.009752075E3
1.136340141E3,1.009752319E3
1.136365224E3,1.009740112E3
1.136390307E3,1.009730957E3
1.136415363E3,1.009737061E3
1.136440410E3,1.009758423E3
1.136465520E3,1.009734009E3
1.136490598E3,1.009663818E3
1.136515701E3,1.009608887E3
1.136540782E3,1.009621094E3
1.136565858E3,1.009663818E3
1.136590940E3,1.009709595E3
1.136616000E3,1.009715698E3
1.136641078E3,1.009697388E3
1.136666177E3,1.009676025E3
1.136691219E3,1.009666870E3
1.136716334E3,1.009679077E3
1.136741392E3,1.009679077E3
1.136766488E3,1.009660767E3
1.136791557E3,1.009636353E3
1.136816649E3,1.009642212E3
1.136841710E3,1.009660522E3
1.136866784E3,1.009675781E3
1.136891882E3,1.009669678E3
1.136916962E3,1.009651367E3
1.136942055E3,1.009645264E3
1.136967131E3,1.009663574E3
1.136992235E3,1.009660522E3
1.137017276E3,1.009617798E3
1.137042359E3,1.009608643E3
1.137067439E3,1.009651367E3
1.137092496E3,1.009681885E3
1.137117594E3,1.009681885E3
1.137142663E3,1.009703247E3
1.137167754E3,1.009709351E3
1.137192834E3,1.009663574E3
1.137217937E3,1.009639160E3
1.137242972E3,1.009657471E3
1.137268075E3,1.009666626E3
1.137293151E3,1.009654419E3
1.137318231E3,1.009642212E3
1.137343311E3,1.009633057E3
1.137368378E3,1.009663574E3
1.137393466E3,1.009687988E3
1.137418526E3,1.009642212E3
1.137443605E3,1.009572021E3
1.137468701E3,1.009568970E3
1.137493757E3,1.009605591E3
1.137518856E3,1.009614746E3
1.137543936E3,1.009633057E3
1.137569015E3,1.009663574E3
1.137594093E3,1.009645264E3
1.137619175E3,1.009608643E3
1.137644252E3,1.009611694E3
1.137669334E3,1.009614746E3
1.137694414E3,1.009593384E3
1.137719494E3,1.009584229E3
1.137744574E3,1.009620850E3
1.137769650E3,1.009645081E3
1.137794729E3,1.009629822E3
1.137819751E3,1.009635925E3
1.137844886E3,1.009660339E3
1.137869939E3,1.009626770E3
1.137895042E3,1.009587097E3
1.137920134E3,1.009605408E3
1.137945197E3,1.009638977E3
1.137970273E3,1.009632874E3
1.137995354E3,1.009608459E3
1.138020433E3,1.009635925E3
1.138045491E3,1.009651184E3
1.138070592E3,1.009632874E3
1.138095667E3,1.009629822E3
1.138120749E3,1.009635925E3
1.138145827E3,1.009629822E3
1.138170885E3,1.009614563E3
1.138195984E3,1.009611511E3
1.138221060E3,1.009629822E3
1.138246142E3,1.009669495E3
1.138271222E3,1.009700012E3
1.138296308E3,1.009703064E3
1.138321377E3,1.009666443E3
1.138346416E3,1.009645081E3
1.138371533E3,1.009645081E3
1.138396591E3,1.009648132E3
1.138421686E3,1.009669495E3
1.138446738E3,1.009678650E3
1.138471843E3,1.009666443E3
1.138496884E3,1.009648132E3
1.138521963E3,1.009642029E3
1.138547030E3,1.009654236E3
1.138572120E3,1.009642029E3
1.138597212E3,1.009617615E3
1.138622290E3,1.009599304E3
1.138647368E3,1.009593201E3
1.138672447E3,1.009593201E3
1.138697527E3,1.009596252E3
1.138722588E3,1.009602356E3
1.138747681E3,1.009617615E3
1.138772758E3,1.009623718E3
1.138797834E3,1.009611511E3
1.138822912E3,1.009611511E3
1.138847993E3,1.009629822E3
1.138873090E3,1.009638977E3
1.138898149E3,1.009617615E3
1.138923239E3,1.009611511E3
1.138948326E3,1.009611511E3
1.138973388E3,1.009596252E3
1.138998483E3,1.009587097E3
1.139023543E3,1.009593201E3
1.139048602E3,1.009587097E3
1.139073719E3,1.009577942E3
1.139098792E3,1.009571838E3
1.139123835E3,1.009538269E3
1.139148957E3,1.009513855E3
1.139174016E3,1.009538269E3
1.139199114E3,1.009584229E3
1.139224176E3,1.009559814E3
1.139249276E3,1.009520142E3
1.139274357E3,1.009517090E3
1.139299433E3,1.009544556E3
1.139324512E3,1.009572021E3
1.139349571E3,1.009584229E3
1.139374667E3,1.009572021E3
1.139399750E3,1.009556763E3
1.139424830E3,1.009547607E3
1.139449870E3,1.009529297E3
1.139474991E3,1.009514038E3
1.139500069E3,1.009523193E3
1.139525151E3,1.009565918E3
1.139550231E3,1.009581177E3
1.139575309E3,1.009568970E3
1.139600391E3,1.009535400E3
1.139625451E3,1.009507935E3
1.139650551E3,1.009492676E3
1.139675628E3,1.009483765E3
1.139700705E3,1.009477661E3
1.139725787E3,1.009499023E3
1.139750866E3,1.009529541E3
1.139775942E3,1.009535645E3
1.139801001E3,1.009511230E3
1.139826098E3,1.009495972E3
1.139851138E3,1.009499023E3
1.139876260E3,1.009483765E3
1.139901350E3,1.009492920E3
1.139926418E3,1.009517334E3
1.139951495E3,1.009517334E3
1.139976575E3,1.009502075E3
1.140001652E3,1.009511230E3
1.140026732E3,1.009532593E3
1.140051812E3,1.009499023E3
1.140076872E3,1.009459351E3
1.140101972E3,1.009468506E3
1.140127028E3,1.009489868E3
1.140152119E3,1.009474854E3
1.140177184E3,1.009462646E3
1.140202270E3,1.009480957E3
1.140227357E3,1.009480957E3
1.140252429E3,1.009462646E3
1.140277511E3,1.009444336E3
1.140302617E3,1.009453491E3
1.140327667E3,1.009456543E3
1.140352747E3,1.009465698E3
1.140377823E3,1.009465698E3
1.140402880E3,1.009438232E3
1.140427960E3,1.009426025E3
1.140453037E3,1.009453491E3
1.140478099E3,1.009493164E3
1.140503216E3,1.009496216E3
1.140528291E3,1.009496216E3
1.140553371E3,1.009502319E3
1.140578448E3,1.009490112E3
1.140603507E3,1.009426025E3
1.140628608E3,1.009392212E3
1.140653681E3,1.009407471E3
1.140678739E3,1.009444092E3
1.140703815E3,1.009471558E3
1.140728878E3,1.009471558E3
1.140753972E3,1.009447144E3
1.140779051E3,1.009428833E3
1.140804128E3,1.009401367E3
1.140829207E3,1.009386108E3
1.140854282E3,1.009398315E3
1.140879357E3,1.009416626E3
1.140904454E3,1.009404419E3
1.140929515E3,1.009380005E3
1.140954586E3,1.009395264E3
1.140979661E3,1.009431885E3
1.141004740E3,1.009413574E3
1.141029817E3,1.009361694E3
1.141054879E3,1.009331177E3
1.141079970E3,1.009343384E3
1.141105046E3,1.009370422E3
1.141130125E3,1.009364319E3
1.141155203E3,1.009352112E3
1.141180262E3,1.009346008E3
1.141205376E3,1.009327698E3
1.141230432E3,1.009312439E3
1.141255530E3,1.009321594E3
1.141280607E3,1.009309387E3
1.141305682E3,1.009288025E3
1.141330726E3,1.009275818E3
1.141355839E3,1.009263611E3
1.141380916E3,1.009226990E3
1.141405993E3,1.009202576E3
1.141431050E3,1.009208679E3
1.141456128E3,1.009205627E3
1.141481223E3,1.009199524E3
1.141506303E3,1.009193420E3
1.141531359E3,1.009156799E3
1.141556457E3,1.009117126E3
1.141581535E3,1.009123901E3
1.141606612E3,1.009151367E3
1.141631669E3,1.009117798E3
1.141656768E3,1.009072021E3
1.141681843E3,1.009044556E3
1.141706923E3,1.009014038E3
1.141732000E3,1.008992676E3
1.141757042E3,1.009004883E3
1.141782131E3,1.009017090E3
1.141807209E3,1.008968262E3
1.141832288E3,1.008922485E3
1.141857366E3,1.008910278E3
1.141882426E3,1.008898071E3
1.141907534E3,1.008861450E3
1.141932595E3,1.008837036E3
1.141957675E3,1.008809570E3
1.141982758E3,1.008772949E3
1.142007834E3,1.008769897E3
1.142032937E3,1.008769897E3
1.142058018E3,1.008763306E3
1.142083096E3,1.008748047E3
1.142108171E3,1.008726685E3
1.142133228E3,1.008690063E3
1.142158325E3,1.008665649E3
1.142183401E3,1.008668701E3
1.142208474E3,1.008653442E3
1.142233554E3,1.008629028E3
1.142258628E3,1.008625977E3
1.142283707E3,1.008613770E3
1.142308781E3,1.008571045E3
1.142333861E3,1.008555786E3
1.142358942E3,1.008546631E3
1.142384018E3,1.008516113E3
1.142409099E3,1.008488647E3
1.142434156E3,1.008497803E3
1.142459255E3,1.008519165E3
1.142484333E3,1.008494751E3
1.142509407E3,1.008464233E3
1.142534487E3,1.008483276E3
1.142559527E3,1.008501587E3
1.142584620E3,1.008480225E3
1.142609696E3,1.008449707E3
1.142634758E3,1.008455811E3
1.142659862E3,1.008458862E3
1.142684906E3,1.008431396E3
1.142710028E3,1.008431396E3
1.142735064E3,1.008443604E3
1.142760182E3,1.008434448E3
1.142785240E3,1.008431396E3
1.142810337E3,1.008446655E3
1.142835413E3,1.008422241E3
1.142860471E3,1.008379517E3
1.142885547E3,1.008382568E3
1.142910624E3,1.008406982E3
1.142935701E3,1.008385620E3
1.142960776E3,1.008367310E3
1.142985876E3,1.008382568E3
1.143010954E3,1.008394287E3
1.143036009E3,1.008385132E3
1.143061106E3,1.008375977E3
1.143086194E3,1.008379028E3
1.143111258E3,1.008382080E3
1.143136333E3,1.008382080E3
1.143161387E3,1.008379028E3
1.143186461E3,1.008400391E3
1.143211506E3,1.008418701E3
1.143236614E3,1.008400391E3
1.143261714E3,1.008391235E3
1.143286787E3,1.008406494E3
1.143311867E3,1.008397339E3
1.143336922E3,1.008369873E3
1.143361979E3,1.008372925E3
1.143387072E3,1.008382080E3
1.143412149E3,1.008369873E3
1.143437226E3,1.008363770E3
1.143462323E3,1.008360718E3
1.143487398E3,1.008351562E3
1.143512476E3,1.008339355E3
1.143537551E3,1.008348511E3
1.143562630E3,1.008351562E3
1.143587686E3,1.008348511E3
1.143612783E3,1.008351562E3
1.143637864E3,1.008351562E3
1.143662940E3,1.008357666E3
1.143688019E3,1.008363770E3
1.143713072E3,1.008354614E3
1.143738148E3,1.008348511E3
1.143763226E3,1.008339355E3
1.143788302E3,1.008314941E3
1.143813382E3,1.008302734E3
1.143838460E3,1.008308838E3
1.143863560E3,1.008324097E3
1.143888642E3,1.008339355E3
1.143913721E3,1.008321045E3
1.143938797E3,1.008275269E3
1.143963877E3,1.008265686E3
1.143988922E3,1.008293152E3
1.144014016E3,1.008287048E3
1.144039088E3,1.008235168E3
1.144064193E3,1.008235168E3
1.144089264E3,1.008271790E3
1.144114339E3,1.008262634E3
1.144139464E3,1.008232117E3
1.144164494E3,1.008238220E3
1.144189569E3,1.008244324E3
1.144214625E3,1.008229065E3
1.144239689E3,1.008216858E3
1.144264778E3,1.008232117E3
1.144289854E3,1.008244324E3
1.144314930E3,1.008226013E3
1.144339992E3,1.008216858E3
1.144365055E3,1.008226013E3
1.144390137E3,1.008198547E3
1.144415236E3,1.008174133E3
1.144440314E3,1.008189392E3
1.144465390E3,1.008219910E3
1.144490448E3,1.008192444E3
1.144515543E3,1.008161926E3
1.144540642E3,1.008186340E3
1.144565717E3,1.008210754E3
1.144590772E3,1.008168030E3
1.144615840E3,1.008128357E3
1.144640925E3,1.008161926E3
1.144666001E3,1.008183289E3
1.144691102E3,1.008146667E3
1.144716178E3,1.008100891E3
1.144741235E3,1.008128357E3
1.144766330E3,1.008177185E3
1.144791405E3,1.008158875E3
1.144816482E3,1.008097839E3
1.144841569E3,1.008073425E3
1.144866638E3,1.008085632E3
1.144891693E3,1.008079529E3
1.144916754E3,1.008055542E3
1.144941831E3,1.008055542E3
1.144966927E3,1.008092163E3
1.144992004E3,1.008101318E3
1.145017083E3,1.008079956E3
1.145042154E3,1.008073853E3
1.145067222E3,1.008076904E3
1.145092309E3,1.008055542E3
1.145117394E3,1.008037231E3
1.145142492E3,1.008073853E3
1.145167530E3,1.008086060E3
1.145192653E3,1.008028076E3
1.145217728E3,1.007982300E3
1.145242779E3,1.008025024E3
1.145267882E3,1.008061646E3
1.145292961E3,1.008025024E3
1.145318039E3,1.007994507E3
1.145343096E3,1.008015869E3
1.145368170E3,1.008021973E3
1.145393267E3,1.007982056E3
1.145418329E3,1.007927124E3
1.145443424E3,1.007899658E3
1.145468479E3,1.007905762E3
1.145493576E3,1.007945435E3
1.145518665E3,1.007951538E3
1.145543712E3,1.007917969E3
1.145568788E3,1.007911865E3
1.145593864E3,1.007942383E3
1.145618942E3,1.007927124E3
1.145644003E3,1.007872192E3
1.145669097E3,1.007856934E3
1.145694198E3,1.007884399E3
1.145719274E3,1.007881348E3
1.145744332E3,1.007850830E3
1.145769429E3,1.007838623E3
1.145794508E3,1.007829468E3
1.145819585E3,1.007792847E3
1.145844691E3,1.007762329E3
1.145869741E3,1.007765198E3
1.145894820E3,1.007780457E3
1.145919894E3,1.007762146E3
1.145944949E3,1.007734680E3
1.145970043E3,1.007749939E3
1.145995122E3,1.007765198E3
1.146020198E3,1.007759094E3
1.146045272E3,1.007725525E3
1.146070331E3,1.007716370E3
1.146095413E3,1.007707214E3
1.146120502E3,1.007713318E3
1.146145570E3,1.007716370E3
1.146170652E3,1.007698059E3
1.146195695E3,1.007646179E3
1.146220782E3,1.007609558E3
1.146245861E3,1.007630920E3
1.146270938E3,1.007637024E3
1.146296038E3,1.007606506E3
1.146321100E3,1.007585144E3
1.146346167E3,1.007612610E3
1.146371243E3,1.007615662E3
1.146396318E3,1.007585144E3
1.146421395E3,1.007566833E3
1.146446473E3,1.007582092E3
1.146471549E3,1.007563782E3
1.146496625E3,1.007514954E3
1.146521724E3,1.007499695E3
1.146546799E3,1.007524109E3
1.146571878E3,1.007524109E3
1.146596955E3,1.007493591E3
1.146622028E3,1.007478333E3
1.146647108E3,1.007493591E3
1.146672197E3,1.007481384E3
1.146697261E3,1.007444763E3
1.146722316E3,1.007420349E3
1.146747411E3,1.007408142E3
1.146772490E3,1.007398987E3
1.146797544E3,1.007405090E3
1.146822622E3,1.007423584E3
1.146847718E3,1.007402222E3
1.146872776E3,1.007356445E3
1.146897876E3,1.007341187E3
1.146922950E3,1.007368652E3
1.146948029E3,1.007368652E3
1.146973083E3,1.007335083E3
1.146998180E3,1.007301514E3
1.147023259E3,1.007295410E3
1.147048313E3,1.007289307E3
1.147073388E3,1.007270996E3
1.147098463E3,1.007249634E3
1.147123539E3,1.007234375E3
1.147148595E3,1.007213013E3
1.147173694E3,1.007194702E3
1.147198795E3,1.007203857E3
1.147223873E3,1.007213013E3
1.147248950E3,1.007188599E3
1.147274016E3,1.007158081E3
1.147299106E3,1.007148926E3
1.147324144E3,1.007133667E3
1.147349240E3,1.007115356E3
1.147374317E3,1.007097046E3
1.147399376E3,1.007084839E3
1.147424472E3,1.007069580E3
1.147449533E3,1.007075684E3
1.147474649E3,1.007084839E3
1.147499726E3,1.007054321E3
1.147524792E3,1.007014648E3
1.147549858E3,1.007011597E3
1.147574919E3,1.007023804E3
1.147600011E3,1.007002441E3
1.147625087E3,1.006959717E3
1.147650187E3,1.006938354E3
1.147675241E3,1.006959717E3
1.147700317E3,1.006959717E3
1.147725393E3,1.006929199E3
1.147750453E3,1.006913940E3
1.147775570E3,1.006917236E3
1.147800645E3,1.006911133E3
1.147825741E3,1.006895874E3
1.147850797E3,1.006874512E3
1.147875873E3,1.006847046E3
1.147900925E3,1.006825684E3
1.147926000E3,1.006813477E3
1.147951075E3,1.006798218E3
1.147976152E3,1.006776855E3
1.148001195E3,1.006776855E3
1.148026293E3,1.006798218E3
1.148051371E3,1.006792114E3
1.148076452E3,1.006755493E3
1.148101529E3,1.006728027E3
1.148126587E3,1.006715820E3
1.148151680E3,1.006700562E3
1.148176746E3,1.006673096E3
1.148201829E3,1.006663940E3
1.148226907E3,1.006673096E3
1.148251964E3,1.006678772E3
1.148277055E3,1.006654358E3
1.148302132E3,1.006626892E3
1.148327207E3,1.006617737E3
1.148352285E3,1.006617737E3
1.148377361E3,1.006596375E3
1.148402437E3,1.006578064E3
1.148427505E3,1.006559753E3
1.148452613E3,1.006532288E3
1.148477685E3,1.006517029E3
1.148502729E3,1.006526184E3
1.148527804E3,1.006526184E3
1.148552880E3,1.006480408E3
1.148577955E3,1.006459045E3
1.148603068E3,1.006477356E3
1.148628146E3,1.006474304E3
1.148653218E3,1.006434631E3
1.148678275E3,1.006407166E3
1.148703350E3,1.006398010E3
1.148728425E3,1.006376648E3
1.148753503E3,1.006367493E3
1.148778580E3,1.006388855E3
1.148803622E3,1.006385803E3
1.148828734E3,1.006343079E3
1.148853811E3,1.006306458E3
1.148878889E3,1.006285095E3
1.148903989E3,1.006257629E3
1.148929083E3,1.006242371E3
1.148954145E3,1.006248474E3
1.148979217E3,1.006245422E3
1.149004296E3,1.006224060E3
1.149029369E3,1.006193542E3
1.149054446E3,1.006181335E3
1.149079521E3,1.006193542E3
1.149104600E3,1.006199646E3
1.149129675E3,1.006181335E3
1.149154752E3,1.006156921E3
1.149179801E3,1.006156921E3
1.149204906E3,1.006151001E3
1.149229964E3,1.006126587E3
1.149255037E3,1.006108276E3
1.149280131E3,1.006099121E3
1.149305186E3,1.006077759E3
1.149330283E3,1.006065552E3
1.149355359E3,1.006062500E3
1.149380452E3,1.006044189E3
1.149405513E3,1.006010620E3
1.149430570E3,1.005998413E3
1.149455644E3,1.006013672E3
1.149480738E3,1.006035034E3
1.149505794E3,1.006031982E3
1.149530872E3,1.005992310E3
1.149555942E3,1.005949585E3
1.149581024E3,1.005928223E3
1.149606098E3,1.005934326E3
1.149631229E3,1.005919067E3
1.149656273E3,1.005888550E3
1.149681328E3,1.005894897E3
1.149706424E3,1.005904053E3
1.149731500E3,1.005879639E3
1.149756572E3,1.005846069E3
1.149781648E3,1.005833862E3
1.149806711E3,1.005818604E3
1.149831800E3,1.005794189E3
1.149856844E3,1.005791138E3
1.149881954E3,1.005809448E3
1.149907030E3,1.005815552E3
1.149932105E3,1.005797241E3
1.149957183E3,1.005763672E3
1.149982262E3,1.005733154E3
1.150007317E3,1.005730103E3
1.150032415E3,1.005720947E3
1.150057490E3,1.005699585E3
1.150082566E3,1.005708740E3
1.150107642E3,1.005739258E3
1.150132699E3,1.005739258E3
1.150157794E3,1.005705261E3
1.150182870E3,1.005668640E3
1.150207941E3,1.005659485E3
1.150233019E3,1.005638123E3
1.150258078E3,1.005616760E3
1.150283145E3,1.005607605E3
1.150308250E3,1.005610657E3
1.150333325E3,1.005607605E3
1.150358402E3,1.005601501E3
